"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.017740780E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.770629763E0,3.326503975E0
2.027740799E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.770352000E0,3.326902287E0
2.037740774E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.770058634E0,3.327322897E0
2.047740790E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.769854158E0,3.327616015E0
2.057740775E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.769538279E0,3.328068755E0
2.067740768E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.769280655E0,3.328437932E0
2.077740762E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.768992198E0,3.328851221E0
2.087740767E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.768740044E0,3.329212433E0
2.097740767E2,5.236739533E1,4.904389797E0,2.994750318E0,1.125215648E-1,3.394188763E2,4.768525137E0,3.329520244E0
2.107740766E2,5.236740393E1,4.904380970E0,3.035605100E0,9.502864871E-1,3.365189156E2,4.770361050E0,3.326889311E0
2.117740763E2,5.236742672E1,4.904366301E0,3.255098623E0,2.504423992E0,3.380372731E2,4.778645544E0,3.314978703E0
2.127740768E2,5.236746522E1,4.904341957E0,3.669832177E0,3.990809020E0,3.383542022E2,4.785491705E0,3.305087922E0
2.137740769E2,5.236751859E1,4.904304210E0,4.753734238E0,5.413201451E0,3.369427485E2,4.776742598E0,3.317720178E0
