"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.897246423E2,5.233218473E1,5.031420344E0,1.836301863E0,1.871944236E1,1.073536835E2,4.740699386E0,3.369021573E0
1.907246418E2,5.233213142E1,5.031683717E0,1.878572830E0,1.877183985E1,1.099386826E2,4.740755079E0,3.368943204E0
1.917246425E2,5.233207395E1,5.031940808E0,1.988366860E0,1.874372310E1,1.112795258E2,4.740649625E0,3.369091594E0
1.927246419E2,5.233201091E1,5.032198889E0,1.925361683E0,1.876662688E1,1.123022614E2,4.740464353E0,3.369352274E0
1.937246419E2,5.233194259E1,5.032452832E0,1.804732124E0,1.878445982E1,1.146309891E2,4.740624311E0,3.369127213E0
1.947246420E2,5.233187187E1,5.032703710E0,1.774461544E0,1.880121790E1,1.148005524E2,4.740536719E0,3.369250458E0
1.957246426E2,5.233180041E1,5.032956916E0,1.618500545E0,1.884135872E1,1.148005524E2,4.740434962E0,3.369393625E0
1.967246423E2,5.233173106E1,5.033211143E0,1.551951812E0,1.889572979E1,1.142892151E2,4.741075811E0,3.368491827E0
1.977246420E2,5.233166084E1,5.033469070E0,1.326897216E0,1.904838665E1,1.131464081E2,4.741630946E0,3.367710351E0
1.987246420E2,5.233159243E1,5.033728187E0,1.168622631E0,1.919959132E1,1.127061386E2,4.741265962E0,3.368224178E0
1.997246425E2,5.233152599E1,5.033990468E0,1.313813295E0,1.931922443E1,1.117971954E2,4.741061112E0,3.368512515E0
2.007246420E2,5.233146162E1,5.034253829E0,1.273460828E0,1.938679310E1,1.117971954E2,4.741170770E0,3.368358171E0
2.017246416E2,5.233139695E1,5.034520572E0,1.229924457E0,1.947479940E1,1.107430038E2,4.740916146E0,3.368716540E0
2.027246425E2,5.233133429E1,5.034788521E0,1.031564703E0,1.951709904E1,1.100580902E2,4.740668713E0,3.369064735E0
2.037246417E2,5.233127426E1,5.035056284E0,1.003839198E0,1.946190630E1,1.100580902E2,4.741030881E0,3.368555063E0
2.047246419E2,5.233121626E1,5.035325288E0,1.011699065E0,1.943880515E1,1.092205048E2,4.740933752E0,3.368691763E0
2.057246543E2,5.233115889E1,5.035595190E0,7.929013129E-1,1.944702352E1,1.083029480E2,4.740670327E0,3.369062464E0
2.067246425E2,5.233110342E1,5.035866272E0,8.048363049E-1,1.944582017E1,1.070623856E2,4.740755050E0,3.368943246E0
2.077246412E2,5.233104920E1,5.036137751E0,5.078140916E-1,1.949512690E1,1.068638916E2,4.740987502E0,3.368616116E0
2.087246425E2,5.233099767E1,5.036414296E0,3.488425817E-1,1.953731477E1,1.068638916E2,4.741081161E0,3.368484297E0
