"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.334042833E0,-1.390608215E-1,3.242257690E0,9.179211731E0
2.343993833E0,-1.987866211E-1,3.022664337E0,9.084907837E0
2.353944833E0,-1.856140137E-1,2.873873749E0,9.060358887E0
2.363895833E0,1.317260742E-2,2.664159851E0,9.341025238E0
2.373846833E0,3.809577942E-1,2.324665833E0,9.956245880E0
2.383797833E0,2.915936279E-1,2.489772491E0,1.013617172E1
2.393748833E0,1.860630798E-1,2.784210205E0,1.013901581E1
2.403698833E0,-4.610412598E-2,2.912643127E0,1.013677048E1
2.413649833E0,-1.508862305E-1,3.093467102E0,1.004441254E1
2.423600833E0,-8.951385498E-2,3.228037262E0,9.872270508E0
2.433551833E0,-5.852828979E-2,3.223696289E0,9.608968048E0
2.443502833E0,-3.802093506E-2,3.221900024E0,9.408085785E0
2.453453833E0,1.930984497E-2,3.387904816E0,9.313033447E0
2.463404833E0,-2.137554932E-1,3.668720856E0,9.454638977E0
2.473355833E0,-5.221142578E-1,3.911066895E0,9.862690430E0
2.483305833E0,-7.852670288E-1,4.029470673E0,1.044677582E1
2.493256833E0,-1.001267853E0,3.982917480E0,1.098849930E1
2.503207833E0,-1.426533508E0,3.607348480E0,1.123518631E1
2.513158833E0,-1.647024994E0,3.061134338E0,1.095706467E1
2.523109833E0,-1.361269226E0,2.597997437E0,1.012793884E1
2.533060833E0,-9.833052063E-1,2.507286072E0,8.997040558E0
2.543011833E0,-4.393363953E-1,2.692301331E0,8.057893524E0
2.552961833E0,8.277786255E-2,2.990630951E0,7.528743896E0
2.562912833E0,2.498304749E-1,3.206033020E0,7.372917938E0
2.572863833E0,-5.613327026E-1,3.446283417E0,7.558232574E0
2.582814833E0,-4.779560852E-1,3.729045410E0,8.555009766E0
2.592765833E0,-5.703140259E-1,3.616629181E0,9.780511322E0
2.602716833E0,-9.605525208E-1,3.294499054E0,1.084255280E1
2.612667833E0,-1.004411316E0,3.053799591E0,1.142124939E1
2.622618833E0,-8.449928284E-1,2.947370911E0,1.123144409E1
2.632568833E0,-7.691006470E-1,3.044818268E0,1.039588165E1
2.642519833E0,-6.893165588E-1,3.225941620E0,9.531279602E0
2.652470833E0,-2.351609802E-1,3.343596954E0,9.014404449E0
2.662421833E0,-1.356179810E-1,3.443289642E0,8.340356140E0
2.672372833E0,-1.407073975E-1,3.456462250E0,8.212521973E0
2.682323833E0,-2.706372070E-1,3.283571777E0,8.198151855E0
2.692274833E0,-8.231382751E-1,3.104544067E0,8.514743500E0
2.702225833E0,-1.065035248E0,3.102448425E0,9.211544495E0
2.712175833E0,-1.078507233E0,3.028352509E0,9.841584320E0
2.722126833E0,-9.713301086E-1,2.952310638E0,1.012778915E1
2.732077833E0,-8.330177307E-1,2.941982117E0,1.001088226E1
2.742028833E0,-4.737648010E-1,2.999462585E0,9.713151398E0
2.751979833E0,1.332229614E-2,3.043770447E0,9.402547302E0
2.761930833E0,3.252735901E-1,3.123105469E0,9.217382355E0
2.771881833E0,5.885760498E-1,3.218606873E0,8.980724487E0
2.781832833E0,3.740721130E-1,3.255130920E0,8.767118683E0
2.791782833E0,-1.980381775E-1,3.197051697E0,8.574768677E0
2.801733833E0,-1.005758514E0,3.319197693E0,8.735085297E0
2.811684833E0,-1.646276550E0,3.617527313E0,9.116941223E0
2.821635833E0,-1.734293518E0,3.734134827E0,9.194180603E0
2.831586833E0,-1.489552460E0,3.692970428E0,9.014254761E0
2.841537833E0,-1.086141357E0,3.636238403E0,8.657247162E0
2.851488833E0,-7.168592834E-1,3.563339996E0,8.206235046E0
2.861439833E0,-5.129832458E-1,3.523073730E0,7.796387329E0
