"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.173108292E0,1.842528582E0,3.139492512E0,-8.932009339E-1
3.183058292E0,2.206277370E0,4.155269146E0,-8.308909535E-1
3.193008292E0,2.537033319E0,4.741040230E0,-6.747782826E-1
3.202958292E0,2.811708689E0,4.915911674E0,-3.318829536E-1
3.212907292E0,2.962045670E0,4.493781090E0,1.356858611E-1
3.222857292E0,2.869624853E0,2.070371151E0,5.394631028E-1
3.232807292E0,2.761448860E0,-3.659540415E0,6.651985049E-1
3.242757292E0,2.689882278E0,-6.171065807E0,8.542003632E-1
3.252706292E0,2.910234451E0,-6.491900921E0,1.094520092E0
3.262656292E0,3.488826990E0,-6.131840229E0,1.191774964E0
3.272606292E0,4.106509686E0,-5.703943253E0,1.000509977E0
3.282556292E0,4.261176109E0,-5.008488655E0,7.211892009E-1
3.292505292E0,3.695222139E0,-4.278844833E0,4.322075844E-1
3.302455292E0,2.629858494E0,-3.157696247E0,2.360274196E-1
3.312405292E0,1.774148464E0,-1.784927845E0,9.896127880E-2
3.322355292E0,1.413067222E0,-8.369995952E-1,-1.623278409E-1
3.332304292E0,1.303351879E0,-4.495448172E-1,-3.936698735E-1
3.342254292E0,1.229447603E0,-4.408099055E-1,-5.128042698E-1
3.352204292E0,1.161343932E0,-7.105278969E-1,-5.335666537E-1
3.362154292E0,1.135573030E0,-1.232389212E0,-5.326012373E-1
3.372104292E0,1.228235722E0,-1.171734214E0,-6.603987813E-1
3.382053292E0,1.605221033E0,-2.041527480E-1,-7.988618612E-1
3.392003292E0,1.587852478E0,6.988617778E-1,-7.794905901E-1
3.401953292E0,1.047341347E0,1.153757930E0,-8.123359084E-1
3.411903292E0,5.360829234E-1,1.056015491E0,-8.616187572E-1
3.421852292E0,3.227812946E-1,5.780529380E-1,-8.867326379E-1
3.431802292E0,3.561435342E-1,8.198392391E-2,-8.721476793E-1
3.441752292E0,3.792802989E-1,-2.330235541E-1,-7.443665266E-1
3.451702292E0,3.800978959E-1,-2.167865187E-1,-5.045874119E-1
3.461651292E0,5.500086546E-1,-1.987888813E-1,-1.885870844E-1
3.471601292E0,9.457181096E-1,-1.743666381E-1,8.366829902E-2
3.481551292E0,1.105411410E0,-2.314762622E-1,2.735836506E-1
3.491501292E0,5.350707769E-1,-4.821975529E-1,2.572005987E-1
3.501450292E0,-7.188724820E-3,-9.298222065E-1,2.188300490E-1
3.511400292E0,-1.116982847E-1,-1.299180388E0,2.017788589E-1
3.521350292E0,-1.722963899E-1,-1.116012931E0,1.388217360E-1
3.531300292E0,-4.248377085E-1,-4.793193638E-1,1.565557420E-1
3.541249292E0,-9.109469056E-1,-2.419717759E-1,2.806728780E-1
3.551199292E0,-1.306643724E0,-4.554062784E-1,5.046834350E-1
3.561149292E0,-1.557566047E0,-4.505747855E-1,5.873596668E-1
3.571099292E0,-1.880635738E0,-1.391596347E-1,5.574113727E-1
3.581048292E0,-2.395869255E0,2.350943983E-1,6.499953270E-1
3.590998292E0,-2.893172503E0,5.295512676E-1,8.420310020E-1
3.600948292E0,-3.230501413E0,8.131228089E-1,9.492956400E-1
3.610898292E0,-3.479528427E0,1.182953358E0,1.156958461E0
3.620847292E0,-3.691722155E0,1.310080171E0,1.419271827E0
3.630797292E0,-3.866567135E0,1.303984761E0,1.467991590E0
