"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.372104292E0,-1.841760664E0,2.438498842E0,-3.679430616E-1
3.382053292E0,-8.723572129E-1,9.224783760E-1,-9.497877967E-1
3.392003292E0,-3.656518301E-1,-5.220008218E-1,-1.897188175E0
3.401953292E0,-1.679156613E-1,-8.088377398E-1,-5.249346038E0
3.411903292E0,-7.291404828E-2,-5.814880550E-1,-8.390391934E0
3.421852292E0,-7.937693189E-1,-5.800110483E-1,-7.065391817E0
3.431802292E0,-1.555255137E0,-8.856344855E-1,-4.244769246E0
3.441752292E0,-2.186600646E0,-1.999127948E0,-2.307093488E0
3.451702292E0,-3.228544800E0,-3.057831831E0,-1.026033150E0
3.461651292E0,-4.616092291E0,-3.730287943E0,5.297323027E-1
3.471601292E0,-5.969794343E0,-3.847556777E0,1.799757190E0
3.481551292E0,-6.378915836E0,-3.216139348E0,1.958005065E0
3.491501292E0,-5.257161427E0,-2.271065576E0,-2.635818397E0
3.501450292E0,-3.135772877E0,-2.143321456E0,-8.123764163E0
3.511400292E0,-2.363577591E0,-3.028004014E0,-5.921415650E0
3.521350292E0,-1.172817851E0,-4.214013476E0,-2.932268722E0
3.531300292E0,2.631410766E-1,-5.308976528E0,-3.554095548E0
3.541249292E0,4.572005162E-1,-5.589851625E0,-5.785557933E0
3.551199292E0,-1.993950531E0,-5.247134621E0,-7.287797681E0
3.561149292E0,-5.109930875E0,-5.100165440E0,-5.903564100E0
3.571099292E0,-5.818988804E0,-4.912377432E0,-4.648787874E0
3.581048292E0,-6.047601487E0,-5.200883145E0,-5.943798791E0
3.590998292E0,-6.675964331E0,-6.035797128E0,-7.401019657E0
3.600948292E0,-5.661450196E0,-6.597019318E0,-7.248811955E0
3.610898292E0,-3.115388314E0,-5.963789837E0,-6.928535981E0
3.620847292E0,-1.922450193E0,-5.321616454E0,-6.107889204E0
3.630797292E0,-6.433434105E-1,-4.932866076E0,-3.944447479E0
3.640747292E0,9.173975842E-1,-5.132642630E0,-4.168515122E-1
3.650697292E0,8.919034316E-1,-5.657257158E0,3.787937981E0
3.660646292E0,7.541327982E-1,-5.293658577E0,6.115947252E0
3.670596292E0,1.274223188E0,-4.882444366E0,7.096762129E0
3.680546292E0,2.756643507E0,-5.097095068E0,8.117777199E0
3.690496292E0,4.501739171E0,-4.885345169E0,8.788539373E0
3.700446292E0,5.423386658E0,-5.283687905E0,7.378491504E0
3.710395292E0,5.089731669E0,-5.928836936E0,3.190303133E0
3.720345292E0,3.345875030E0,-6.361747241E0,-1.304947822E0
3.730295292E0,3.043865756E0,-7.621745031E0,-1.594837863E0
3.740245292E0,3.356194196E0,-7.675662791E0,-5.611198640E-1
3.750194292E0,3.108107068E0,-5.164988843E0,9.486125064E-1
3.760144292E0,2.575596753E0,-3.248467433E0,3.308184755E0
