"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.709101413E2,5.229851613E1,5.225231049E0,1.383560816E1,1.639346666E0,2.627751686E2,4.768385175E0,3.329720687E0
1.719101418E2,5.229852017E1,5.225205264E0,1.381458899E1,1.648397674E0,2.676394333E2,4.769247799E0,3.328485010E0
1.729101408E2,5.229853477E1,5.225190982E0,1.294669662E1,1.546724700E0,2.873973833E2,4.769006122E0,3.328831272E0
1.739101408E2,5.229854794E1,5.225174906E0,1.273748968E1,1.607957250E0,3.015180698E2,4.766861407E0,3.331901764E0
1.749101405E2,5.229855196E1,5.225154633E0,1.244532568E1,1.616843644E0,2.964778728E2,4.762966107E0,3.337467737E0
1.759101394E2,5.229855484E1,5.225135801E0,1.316227270E1,1.592778536E0,2.933697896E2,4.746440146E0,3.360928885E0
1.769101405E2,5.229855525E1,5.225117540E0,1.396578937E1,1.467387577E0,2.883594836E2,4.739758012E0,3.370345832E0
1.779101394E2,5.229856194E1,5.225093722E0,1.337776422E1,1.618989508E0,2.891720496E2,4.743599054E0,3.364937599E0
1.789101396E2,5.229856852E1,5.225070276E0,1.283111591E1,1.668920665E0,2.915208269E2,4.748166462E0,3.358489584E0
1.799101394E2,5.229857728E1,5.225049493E0,1.265057852E1,1.686847474E0,2.956348356E2,4.747108190E0,3.359985248E0
1.809101394E2,5.229858434E1,5.225033018E0,1.241298569E1,1.651627821E0,2.966891845E2,4.748266462E0,3.358348201E0
1.819101393E2,5.229859068E1,5.225012952E0,1.312384224E1,1.620917134E0,2.892348823E2,4.746431089E0,3.360941676E0
1.829101381E2,5.229859086E1,5.224987164E0,1.267327457E1,1.657863937E0,2.803842978E2,4.747813498E0,3.358988541E0
1.839101388E2,5.229859296E1,5.224965154E0,1.291718912E1,1.646527353E0,2.801570223E2,4.746904510E0,3.360272995E0
1.849101385E2,5.229859628E1,5.224941414E0,1.248899759E1,1.651623400E0,2.812312630E2,4.745139853E0,3.362764460E0
1.859101386E2,5.229859764E1,5.224917791E0,1.254810231E1,1.642422207E0,2.800761491E2,4.751069296E0,3.354381848E0
1.869101384E2,5.229860651E1,5.224896483E0,1.258074381E1,1.630895851E0,2.859154092E2,4.753917954E0,3.350343433E0
1.879101377E2,5.229861459E1,5.224879013E0,1.272927032E1,1.641143459E0,2.905455268E2,4.756019679E0,3.347359235E0
1.889101379E2,5.229861242E1,5.224857641E0,1.283424760E1,1.639518377E0,2.813774955E2,4.748803487E0,3.357588789E0
1.899101380E2,5.229860857E1,5.224833030E0,1.239456573E1,1.653450251E0,2.734018155E2,4.745516871E0,3.362232392E0
1.909101379E2,5.229860405E1,5.224807366E0,1.225417765E1,1.652657082E0,2.716802185E2,4.744608846E0,3.363513629E0
1.919101377E2,5.229859942E1,5.224784071E0,1.229402148E1,1.640178095E0,2.658015275E2,4.745853845E0,3.361756730E0
1.929101375E2,5.229859433E1,5.224760526E0,1.175341764E1,1.659505116E0,2.578830639E2,4.750389172E0,3.355344952E0
1.939101377E2,5.229859119E1,5.224738158E0,1.189810855E1,1.643852850E0,2.551528392E2,4.751137601E0,3.354285099E0
1.949101372E2,5.229859096E1,5.224713545E0,1.304246098E1,1.627579569E0,2.585351201E2,4.750342809E0,3.355410590E0
1.959101372E2,5.229858778E1,5.224689221E0,1.282665459E1,1.642810812E0,2.553793460E2,4.740895242E0,3.368745959E0
1.969101375E2,5.229858484E1,5.224668955E0,1.197426599E1,1.583091307E0,2.555367514E2,4.740497911E0,3.369305060E0
1.979101373E2,5.229859248E1,5.224643678E0,1.295922348E1,1.587891307E0,2.707186657E2,4.733390837E0,3.379282204E0
1.989101372E2,5.229859601E1,5.224623465E0,1.266913078E1,1.608533163E0,2.791594296E2,4.734168812E0,3.378192222E0
