"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.911730542E0,-5.453930423E-2,1.670643389E-1,7.220950723E-2
2.921669542E0,-9.125843644E-2,2.112341970E-1,3.817298263E-2
2.931608542E0,-1.287229806E-1,2.633794248E-1,-1.315865107E-2
2.941547542E0,-1.497260034E-1,3.250728846E-1,-5.839137733E-2
2.951486542E0,-1.679470837E-1,3.858925402E-1,-1.045431569E-1
2.961426542E0,-2.130996436E-1,4.507586360E-1,-1.424908191E-1
2.971365542E0,-2.646667063E-1,5.122581720E-1,-1.821146607E-1
2.981304542E0,-2.961298227E-1,5.542111993E-1,-2.244360149E-1
2.991243542E0,-3.193182349E-1,5.730916858E-1,-2.689936161E-1
3.001182542E0,-2.629220784E-1,5.414578915E-1,-3.174785972E-1
3.011121542E0,-1.778721511E-1,4.683227241E-1,-4.052803516E-1
3.021060542E0,-1.309211552E-1,4.087648392E-1,-4.966827035E-1
3.030999542E0,-1.484876275E-1,4.299438894E-1,-5.314968824E-1
3.040938542E0,-1.997678727E-1,5.928326845E-1,-5.259937048E-1
3.050878542E0,-2.158120722E-1,8.739181161E-1,-5.247215629E-1
3.060817542E0,-2.182568610E-1,1.006142259E0,-5.225534439E-1
3.070756542E0,-1.802133322E-1,9.354435205E-1,-5.287191868E-1
3.080695542E0,-6.534827501E-2,6.927112937E-1,-5.577213168E-1
3.090634542E0,3.707050532E-2,4.530854523E-1,-5.966159701E-1
3.100573542E0,6.380438805E-2,3.090814054E-1,-6.206142306E-1
3.110512542E0,7.688875496E-2,2.378642112E-1,-6.701490283E-1
3.120451542E0,7.944139838E-2,2.732554972E-1,-7.161402106E-1
3.130390542E0,9.753091633E-2,3.957100213E-1,-7.865813971E-1
3.140329542E0,1.291860491E-1,5.652912855E-1,-8.693649173E-1
3.150269542E0,1.801573634E-1,7.545741796E-1,-9.536579847E-1
3.160208542E0,2.513290048E-1,9.376038909E-1,-1.042109609E0
3.170147542E0,3.122307062E-1,1.124170065E0,-1.132905245E0
3.180086458E0,3.496134877E-1,1.263617754E0,-1.205442309E0
3.190025458E0,3.537501693E-1,1.342167139E0,-1.271529436E0
3.199964458E0,3.074393868E-1,1.328508377E0,-1.325875521E0
3.209903458E0,2.630740702E-1,1.282597780E0,-1.384335041E0
3.219842458E0,1.878877133E-1,1.227548957E0,-1.358186841E0
3.229781458E0,8.767855167E-2,1.091453433E0,-1.329648137E0
3.239720458E0,-1.991581358E-2,9.335801005E-1,-1.305213332E0
3.249660458E0,-1.118944734E-1,8.005621433E-1,-1.264948964E0
3.259599458E0,-2.069341689E-1,6.348860860E-1,-1.214244246E0
3.269538458E0,-3.076908886E-1,4.614067376E-1,-1.152313232E0
3.279477458E0,-4.125959873E-1,2.808111310E-1,-1.087810516E0
3.289416458E0,-4.966778457E-1,8.269405365E-2,-1.014352441E0
3.299355458E0,-5.570314527E-1,-1.320049167E-1,-9.362590313E-1
3.309294458E0,-6.061516404E-1,-3.321340084E-1,-8.608412147E-1
3.319233458E0,-6.583650112E-1,-4.769164920E-1,-7.957125306E-1
3.329172458E0,-7.172887921E-1,-5.843007565E-1,-7.434999347E-1
3.339111458E0,-7.944288254E-1,-6.628240943E-1,-7.108477354E-1
3.349051458E0,-8.971024752E-1,-7.361145616E-1,-6.920692325E-1
3.358990458E0,-1.003676057E0,-8.300127983E-1,-6.774751544E-1
3.368929458E0,-1.121393085E0,-9.543715119E-1,-6.647399068E-1
3.378868458E0,-1.260817885E0,-1.100032568E0,-6.590574980E-1
3.388807458E0,-1.414281130E0,-1.190262556E0,-6.935510635E-1
3.398746458E0,-1.533660054E0,-1.180549741E0,-7.224575281E-1
3.408685458E0,-1.595476508E0,-1.063291311E0,-7.461023927E-1
3.418624458E0,-1.592688203E0,-8.885182142E-1,-7.582094073E-1
3.428563458E0,-1.528114796E0,-7.071880698E-1,-7.546391487E-1
