"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.656501293E2,5.238783546E1,4.862881500E0,-3.880213089E-1,2.553527411E0,3.495582742E2,4.860119870E0,3.194334341E0
1.666501307E2,5.238786179E1,4.862878487E0,-1.330370991E0,2.538329070E0,3.517717546E2,4.854120688E0,3.203443363E0
1.676501310E2,5.238788109E1,4.862865181E0,-1.158691743E0,2.575787542E0,3.542406173E2,4.846520203E0,3.214930630E0
1.686501311E2,5.238790150E1,4.862863987E0,-1.379694566E0,2.377143446E0,3.544370178E2,4.845514502E0,3.216446213E0
1.696501330E2,5.238792531E1,4.862854340E0,-1.216496385E0,2.523043643E0,3.542992286E2,4.863249054E0,3.189568258E0
1.706501354E2,5.238794855E1,4.862853286E0,-2.220316109E0,2.518764440E0,3.553172731E2,4.882667299E0,3.159762188E0
1.716501391E2,5.238796798E1,4.862857528E0,-1.459815281E0,2.335436177E0,3.563237024E2,4.901472058E0,3.130512530E0
1.726501420E2,5.238798535E1,4.862837912E0,-1.711564287E0,2.301431769E0,3.464641821E2,4.902256273E0,3.129284338E0
1.736501458E2,5.238802378E1,4.862825048E0,-7.360504624E-1,2.728566299E0,3.464427543E2,4.894384031E0,3.141582720E0
1.746501505E2,5.238803861E1,4.862826298E0,-8.314761193E-1,2.269949250E0,3.479838075E2,4.899256879E0,3.133978153E0
1.756501548E2,5.238805629E1,4.862819678E0,-1.236726411E0,2.114646830E0,3.462815301E2,4.928432440E0,3.087894220E0
1.766501598E2,5.238807969E1,4.862807676E0,-1.417303747E0,2.293122553E0,3.432694655E2,4.899257495E0,3.133977191E0
1.776501662E2,5.238810983E1,4.862805149E0,-2.071046721E0,2.599740046E0,3.508175988E2,4.884303194E0,3.157232862E0
1.786501715E2,5.238813495E1,4.862799845E0,-1.288945756E0,2.362535979E0,3.487069667E2,4.859632190E0,3.195076214E0
1.796501778E2,5.238816463E1,4.862791999E0,-1.314355804E0,2.505121131E0,3.480559164E2,4.844463344E0,3.218029201E0
1.806501848E2,5.238819093E1,4.862794235E0,-1.461124538E0,2.719493623E0,3.559799988E2,4.829489585E0,3.240457897E0
1.816501907E2,5.238820817E1,4.862777903E0,-1.121906014E0,2.358075617E0,3.480024808E2,4.825585596E0,3.246268733E0
1.826501992E2,5.238822955E1,4.862762923E0,-1.634320247E0,2.368860479E0,3.435607969E2,4.819789912E0,3.254867469E0
1.836502056E2,5.238824141E1,4.862759106E0,-5.129771214E-1,2.149838037E0,3.440367749E2,4.820772155E0,3.253412496E0
1.846502130E2,5.238825920E1,4.862746281E0,-5.876634400E-1,2.265290635E0,3.448927202E2,4.820999007E0,3.253076329E0
1.856502206E2,5.238828673E1,4.862740470E0,-1.221925108E0,2.445847281E0,3.470420953E2,4.824685101E0,3.247606920E0
1.866502283E2,5.238830497E1,4.862727602E0,-1.655808589E0,2.510427762E0,3.491750352E2,4.827493228E0,3.243431234E0
1.876502373E2,5.238832981E1,4.862716405E0,-1.915130110E0,2.531532634E0,3.485065360E2,4.818356913E0,3.256988439E0
