"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.729746211E2,5.233564181E1,4.867840101E0,1.540021568E0,1.571163950E0,8.745041601E1,4.726804435E0,3.388488876E0
1.739746189E2,5.233564184E1,4.867863269E0,1.924334281E0,1.571991196E0,8.839828267E1,4.728300963E0,3.386400307E0
1.749746176E2,5.233564305E1,4.867886121E0,1.987891377E0,1.582015302E0,8.918679816E1,4.729106026E0,3.385275946E0
1.759746168E2,5.233564058E1,4.867908989E0,1.985401056E0,1.598723061E0,9.158233047E1,4.729501824E0,3.384722962E0
1.769746171E2,5.233564249E1,4.867930130E0,2.003301302E0,1.607918375E0,8.773380112E1,4.730207255E0,3.383737041E0
1.779746161E2,5.233564599E1,4.867952113E0,1.786801114E0,1.596017775E0,7.912651990E1,4.730754200E0,3.382972322E0
1.789746147E2,5.233565633E1,4.867969211E0,1.380726383E0,1.577031025E0,6.174005131E1,4.731520079E0,3.381901059E0
1.799746152E2,5.233566634E1,4.867986239E0,2.342040098E0,1.579481903E0,5.142914103E1,4.732547894E0,3.380462611E0
1.809746151E2,5.233567984E1,4.867994661E0,2.300002742E0,1.548869918E0,3.746591175E1,4.731609122E0,3.381776479E0
1.819746143E2,5.233569514E1,4.868001029E0,1.933493850E0,1.587230391E0,2.876551832E1,4.729549961E0,3.384655698E0
1.829746146E2,5.233570803E1,4.868007857E0,1.797265039E0,1.598923567E0,2.454264910E1,4.728396697E0,3.386266633E0
1.839746143E2,5.233572213E1,4.868013941E0,1.810639556E0,1.604395884E0,2.093377177E1,4.725467385E0,3.390353231E0
1.849746152E2,5.233573352E1,4.868027917E0,2.360688479E0,1.609976660E0,2.378989907E1,4.725159028E0,3.390782976E0
1.859746149E2,5.233574738E1,4.868034843E0,2.085157521E0,1.611432165E0,2.179433393E1,4.726561227E0,3.388828117E0
1.869746156E2,5.233576004E1,4.868042102E0,1.929752896E0,1.574830508E0,2.218914647E1,4.726151619E0,3.389399342E0
1.879746157E2,5.233576897E1,4.868065457E0,1.682215759E0,1.596555008E0,4.104893137E1,4.727574142E0,3.387414909E0
1.889746164E2,5.233576933E1,4.868092746E0,1.781648883E0,1.598700415E0,6.143760028E1,4.731030747E0,3.382585565E0
1.899746171E2,5.233576567E1,4.868118936E0,1.435894874E0,1.609065142E0,7.945021635E1,4.735784616E0,3.375926703E0
1.909746177E2,5.233576271E1,4.868144162E0,2.005995555E0,1.613943787E0,8.712375341E1,4.739425386E0,3.370813557E0
1.919746188E2,5.233576742E1,4.868166184E0,1.666404518E0,1.616398516E0,7.910477705E1,4.740948043E0,3.368671650E0
1.929746192E2,5.233576866E1,4.868189791E0,1.960484067E0,1.619524607E0,7.674552810E1,4.739841225E0,3.370228804E0
1.939746201E2,5.233577632E1,4.868209944E0,2.360844092E0,1.577451412E0,6.826952400E1,4.740660282E0,3.369076599E0
1.949746205E2,5.233578369E1,4.868227677E0,2.315287814E0,1.567386634E0,5.919392256E1,4.741529388E0,3.367853336E0
1.959746213E2,5.233579660E1,4.868238430E0,2.615472200E0,1.542198030E0,4.358690659E1,4.736438349E0,3.375009451E0
1.969746228E2,5.233580915E1,4.868247687E0,3.132818012E0,1.562730452E0,3.082337288E1,4.733294010E0,3.379417827E0
1.979746237E2,5.233582406E1,4.868246068E0,2.063945016E0,1.558903020E0,1.561306108E1,4.733781366E0,3.378735119E0
1.989746245E2,5.233583797E1,4.868242076E0,1.492281294E0,1.517906914E0,4.361266249E0,4.731713266E0,3.381630761E0
1.999746253E2,5.233585025E1,4.868237785E0,1.424700730E0,1.554853460E0,3.578165015E2,4.727259772E0,3.387853610E0
2.009746263E2,5.233586263E1,4.868234613E0,1.439315603E0,1.582187401E0,3.565787458E2,4.724313250E0,3.391961284E0
2.019746280E2,5.233587502E1,4.868238080E0,2.390566722E0,1.555290619E0,3.587028483E2,4.718459272E0,3.400099871E0
2.029746289E2,5.233588919E1,4.868234478E0,1.944052227E0,1.547758311E0,3.555557102E2,4.721667497E0,3.395643250E0
