"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.273768875E0,7.239837199E-2,-8.968292177E-2,-3.625832126E-2
3.283718875E0,1.424582452E-1,-1.312615424E-1,-1.842793636E-2
3.293667875E0,1.852099746E-1,-1.394779384E-1,3.924773075E-3
3.303617875E0,1.811532378E-1,-1.176291183E-1,1.824955642E-2
3.313567875E0,1.281723082E-1,-7.797944546E-2,9.353266098E-3
3.323517875E0,4.735868797E-2,-1.097857021E-2,-2.207549661E-2
3.333467875E0,-4.349345341E-2,8.045600355E-2,-5.723135173E-2
3.343417875E0,-1.137354076E-1,1.318466663E-1,-7.837406546E-2
3.353367875E0,-1.441207379E-1,1.190147549E-1,-6.883063167E-2
3.363316875E0,-1.243824437E-1,5.869780481E-2,-3.729933873E-2
3.373266875E0,-6.816390902E-2,-1.360941492E-2,4.160486627E-3
3.383216875E0,1.789449900E-2,-6.859853864E-2,3.602914512E-2
3.393166875E0,9.719438851E-2,-8.808142692E-2,5.095456541E-2
3.403116875E0,1.343481839E-1,-6.196052954E-2,4.985222220E-2
3.413066875E0,1.110306084E-1,-1.738959923E-2,3.234326839E-2
3.423015875E0,5.112513900E-2,4.022117332E-2,-7.328977343E-3
3.432965875E0,-4.583176598E-2,8.785420656E-2,-2.780149505E-2
3.442915875E0,-1.434515119E-1,1.104583889E-1,-4.612952098E-2
3.452865875E0,-2.017523646E-1,1.017349362E-1,-4.184049740E-2
3.462815875E0,-1.981324703E-1,8.252649754E-2,-3.604869545E-2
3.472765875E0,-1.247788966E-1,5.208203569E-2,-2.754469402E-2
3.482715875E0,1.859441772E-2,5.221704952E-3,-2.399776690E-2
3.492664875E0,1.748322248E-1,-6.984987855E-2,-7.356471382E-3
3.502614875E0,2.715723217E-1,-1.225662529E-1,7.937296294E-3
3.512564875E0,2.779410183E-1,-1.498660445E-1,3.284877166E-2
3.522514875E0,1.952907443E-1,-1.402757913E-1,3.875493631E-2
3.532464875E0,4.849277437E-2,-8.454302698E-2,1.827123016E-2
3.542414875E0,-1.122440472E-1,3.303719312E-2,-1.428358629E-2
3.552363875E0,-2.314745635E-1,1.660330594E-1,-4.043210298E-2
3.562313875E0,-2.790831625E-1,2.460640967E-1,-5.055722594E-2
3.572263875E0,-2.637582719E-1,2.609232068E-1,-4.528603330E-2
3.582213875E0,-1.980857104E-1,2.062782198E-1,-3.212676570E-2
3.592163875E0,-1.228559464E-1,8.248650283E-2,-1.228887960E-2
3.602113875E0,-4.520186782E-2,-5.573236570E-2,1.914642751E-3
3.612063875E0,6.011842564E-2,-1.450923383E-1,1.870986819E-2
3.622012875E0,1.888187379E-1,-1.850903034E-1,4.284487292E-2
3.631962875E0,2.807430625E-1,-1.689438373E-1,5.509754270E-2
3.641912875E0,2.970655859E-1,-1.199787855E-1,4.544168338E-2
3.651862875E0,2.109384388E-1,-5.411108956E-2,2.527729236E-2
3.661812875E0,4.105246440E-2,2.022279799E-2,-2.392940223E-2
3.671762875E0,-1.790663153E-1,1.036244780E-1,-7.757212222E-2
