"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.545680315E2,5.158955471E1,4.993641854E0,8.561270274E0,3.979652506E0,1.887221144E2,4.739862644E0,3.370198681E0
1.555680298E2,5.158951946E1,4.993635008E0,8.379490289E0,3.983491371E0,1.881980649E2,4.739772011E0,3.370326144E0
1.565680292E2,5.158948507E1,4.993625484E0,8.527647022E0,3.904609146E0,1.890724074E2,4.739653975E0,3.370492135E0
1.575680280E2,5.158944839E1,4.993613526E0,8.327253420E0,4.013851789E0,1.907183978E2,4.739567813E0,3.370613295E0
1.585680267E2,5.158941275E1,4.993601264E0,8.831164938E0,4.008837137E0,1.915846264E2,4.739255816E0,3.371051963E0
1.595680254E2,5.158937764E1,4.993589394E0,8.820912221E0,3.970390373E0,1.912619758E2,4.739589860E0,3.370582292E0
1.605680240E2,5.158934442E1,4.993584626E0,9.019637565E0,3.827597596E0,1.885675705E2,4.739086944E0,3.371289363E0
1.615680248E2,5.158931249E1,4.993578783E0,8.569995759E0,3.723226319E0,1.880266228E2,4.738118688E0,3.372650045E0
1.625680227E2,5.158927877E1,4.993571577E0,8.694506067E0,3.745357615E0,1.883281814E2,4.738406095E0,3.372246241E0
1.635680230E2,5.158924786E1,4.993557287E0,9.210089623E0,3.599834301E0,1.909547550E2,4.737894767E0,3.372964602E0
1.645680212E2,5.158921632E1,4.993552894E0,9.192559251E0,3.461590483E0,1.878364906E2,4.737984613E0,3.372838395E0
1.655680213E2,5.158918802E1,4.993538474E0,8.899071748E0,3.352422114E0,1.925920928E2,4.738775286E0,3.371727423E0
1.665680207E2,5.158915424E1,4.993528722E0,8.841660798E0,3.553490569E0,1.912499258E2,4.738842865E0,3.371632444E0
1.675680190E2,5.158912426E1,4.993519728E0,9.100362319E0,3.436668967E0,1.906740602E2,4.738524010E0,3.372080551E0
1.685680183E2,5.158909120E1,4.993511263E0,8.767657532E0,3.546370864E0,1.900085456E2,4.738655799E0,3.371895349E0
1.695680187E2,5.158906057E1,4.993497941E0,8.352344028E0,3.569299761E0,1.927357700E2,4.738077090E0,3.372708485E0
1.705680176E2,5.158903145E1,4.993488072E0,8.361438962E0,3.483074394E0,1.926470086E2,4.738203883E0,3.372530356E0
1.715680165E2,5.158900287E1,4.993470263E0,8.217384970E0,3.411523867E0,1.979415770E2,4.738408495E0,3.372242869E0
