"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.529769667E0,-5.601356924E-2,-1.049566984E0,-1.851008773E0
2.539718667E0,1.810418516E-1,-1.090347171E0,-1.707359195E0
2.549667667E0,2.150798440E-1,-9.234657884E-1,-1.636556745E0
2.559616667E0,-1.072697118E-1,-1.282181382E0,-1.651304007E0
2.569565667E0,-8.329202980E-2,-1.593832374E0,-1.451600313E0
2.579514667E0,2.727741897E-1,-1.046143770E0,-1.499532342E0
2.589463667E0,2.454959005E-1,-8.657775521E-1,-1.516789794E0
2.599412667E0,1.954287291E-1,-9.421429038E-1,-1.462699413E0
2.609362667E0,1.556397229E-1,-9.487443566E-1,-1.379510522E0
2.619311667E0,1.916965395E-1,-1.055610061E0,-1.248743415E0
2.629260667E0,2.074464560E-1,-7.956298590E-1,-1.277030945E0
2.639209667E0,1.624677926E-1,-1.081079125E0,-1.228330851E0
2.649158667E0,3.705797717E-2,-7.211908102E-1,-1.095408082E0
2.659107667E0,-1.079045311E-1,-9.902648926E-1,-7.827599645E-1
2.669056667E0,-1.444974244E-1,-1.112267733E0,-5.735635757E-1
2.679005667E0,2.007145584E-1,-7.395179272E-1,-4.768269062E-1
2.688954667E0,4.982799590E-1,-2.970356941E-1,-3.799100518E-1
2.698903667E0,2.256694585E-1,-3.237466812E-1,-3.890380263E-1
2.708852667E0,1.084564105E-1,-1.843502820E-1,-2.934232056E-1
2.718801667E0,7.311040163E-2,-3.550998867E-1,-1.333933324E-1
2.728750667E0,2.914614603E-2,-3.875593543E-1,1.465355009E-1
2.738699667E0,1.937394217E-2,-1.384198368E-1,2.774628997E-1
2.748648667E0,9.588482976E-2,-6.890680641E-3,4.527059793E-1
2.758597667E0,3.956995010E-1,2.642990053E-1,7.029248476E-1
2.768546667E0,5.046797395E-1,4.511127174E-1,8.207015395E-1
2.778495667E0,1.210798845E-1,2.961668074E-1,1.050867319E0
2.788444667E0,-1.097446233E-1,5.079808831E-1,1.091442347E0
2.798393667E0,-1.353168190E-1,8.261897564E-1,1.237599611E0
2.808342667E0,-8.279289305E-2,8.733261228E-1,1.445595860E0
2.818291667E0,-1.782957166E-1,8.806468844E-1,1.533977985E0
2.828240667E0,8.793319017E-2,1.223662138E0,1.682629466E0
2.838190667E0,3.338952959E-1,1.285048962E0,1.867819548E0
2.848139667E0,-1.607651860E-1,1.301439166E0,1.869397044E0
2.858088667E0,-6.243102551E-1,9.848297238E-1,1.807462215E0
2.868037667E0,-5.137606263E-1,9.951518774E-1,1.840038538E0
2.877986667E0,6.490082741E-1,1.362010598E0,1.646481633E0
2.887935667E0,5.989246368E-1,1.842621446E0,1.735284090E0
2.897884667E0,-1.741023362E-1,6.989512444E-1,1.605339408E0
2.907833667E0,-3.828393221E-1,9.369179010E-1,1.675260544E0
2.917782667E0,-9.988006204E-2,1.066878319E0,1.703442574E0
2.927731667E0,1.013577878E-1,9.658312201E-1,1.522731543E0
