"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.220255500E0,4.108206940E0,-1.631277740E1,-1.094493988E1
2.230203500E0,2.696642303E0,-8.043972473E0,-8.492290192E0
2.240152500E0,2.525697784E0,-3.826941833E0,-7.562423859E0
2.250100500E0,2.200723572E0,-1.898052979E0,-6.896907806E0
2.260049500E0,1.558109894E0,-4.064048767E-1,-5.618117065E0
2.269997500E0,-2.661465454E-1,-6.117778015E-1,-4.976700897E0
2.279946500E0,-8.306227112E-1,-3.765569458E0,-4.063000946E0
2.289894500E0,2.381248169E0,-8.530909882E0,-1.999092865E0
2.299843500E0,1.013227982E1,-1.420560928E1,-2.134561157E-1
2.309791500E0,1.749636612E1,-2.178090637E1,-4.270619202E-1
2.319740500E0,1.756477386E1,-2.713991226E1,-6.347699890E0
2.329688500E0,1.533141815E1,-2.560964447E1,-1.623134674E1
2.339637500E0,8.845555573E0,-1.513382904E1,-7.117099915E0
2.349585500E0,6.548731842E0,-3.497027893E0,6.652466125E0
2.359534500E0,7.517666931E0,2.039508820E0,7.771089935E0
2.369482500E0,7.093748474E0,4.332440643E0,5.141957245E0
2.379431500E0,5.812712402E0,3.754342804E0,5.271138611E0
2.389380250E0,4.622537384E0,5.158273315E-1,7.278763733E0
2.399328250E0,2.577041016E0,-1.820663910E0,6.588399353E0
2.409277250E0,1.199006653E0,-3.388802948E0,4.857398987E0
2.419225250E0,2.069895630E0,-4.858446808E0,5.121449890E0
2.429174250E0,3.441643066E0,-6.065237274E0,5.410349121E0
2.439122250E0,4.784201202E0,-7.579937439E0,5.236859894E0
2.449071250E0,5.786965942E0,-9.354646912E0,5.162015533E0
2.459019250E0,5.589077454E0,-1.213556396E1,5.168152771E0
2.468968250E0,6.010900269E0,-1.573153610E1,5.088218994E0
2.478916250E0,5.835165710E0,-1.754157211E1,4.603227539E0
2.488865250E0,4.599185944E0,-1.747810410E1,4.277504883E0
2.498813250E0,2.986589355E0,-1.651261185E1,4.674030304E0
2.508762250E0,1.698368225E0,-1.459120743E1,5.283862152E0
2.518710250E0,-1.294807434E-1,-1.261277161E1,4.757855988E0
2.528659250E0,-3.380420380E0,-1.082114731E1,4.690795441E0
2.538607250E0,-4.648732910E0,-1.045695465E1,4.214336243E0
2.548556250E0,-3.560196533E0,-1.044123734E1,1.531315613E-1
2.558504250E0,-8.129594421E-1,-9.210796051E0,-8.817114716E0
2.568453250E0,-1.121168518E0,-1.053778656E1,-7.246730347E0
2.578401250E0,-4.432582397E0,-1.205278610E1,-3.527714081E0
