"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.196453250E0,-9.177767038E-1,2.034238100E0,1.584587991E-1
3.206401250E0,-5.826790929E-1,1.676557183E0,1.721273810E-1
3.216350250E0,-2.360106409E-1,1.347066402E0,1.974990517E-1
3.226298250E0,1.665728986E-1,8.151237965E-1,2.401667535E-1
3.236247250E0,6.320116520E-1,7.887296379E-2,3.024703562E-1
3.246195250E0,1.097630143E0,-5.702577233E-1,3.876620233E-1
3.256144250E0,1.563274980E0,-8.756796718E-1,4.850197434E-1
3.266092250E0,1.940078735E0,-1.011840701E0,5.941836834E-1
3.276041250E0,1.955267191E0,-6.654711962E-1,5.723484159E-1
3.285989250E0,1.464230061E0,-1.914168447E-1,3.706924319E-1
3.295938250E0,6.307153404E-2,2.675277367E-2,5.093838274E-2
3.305886250E0,-1.188984156E0,7.406237721E-1,-1.264033914E-1
3.315835250E0,-1.285474658E0,2.199330568E0,-1.301637739E-1
3.325783250E0,-1.147389293E0,2.871704578E0,4.533078074E-1
3.335732250E0,-1.278587461E0,3.175045967E0,9.819758534E-1
3.345680250E0,-1.369865298E0,3.263572693E0,1.193037748E0
3.355629250E0,-1.253887057E0,2.929575682E0,1.179378390E0
3.365577250E0,-9.812093377E-1,2.400996923E0,1.080442071E0
3.375526250E0,-7.599477768E-1,2.074401140E0,9.256246686E-1
3.385474250E0,-8.116466403E-1,2.100589514E0,6.526726484E-1
3.395423000E0,-9.705519080E-1,1.896946430E0,1.902743727E-1
3.405371000E0,-6.334871650E-1,9.177152514E-1,-3.551236093E-1
3.415320000E0,3.875114024E-2,-4.731006622E-1,-8.929556012E-1
3.425268000E0,4.848154485E-1,-1.319244742E0,-9.351602197E-1
3.435217000E0,6.308631897E-1,-1.982976079E0,-9.174597859E-1
3.445165000E0,-1.222071126E-1,-1.652395844E0,-7.514532208E-1
3.455114000E0,-8.415759206E-1,-9.346590638E-1,-7.969405651E-1
3.465062000E0,-3.549938649E-2,-1.205078363E0,-8.149808049E-1
3.475011000E0,9.346749783E-1,-1.419630051E0,-7.043113112E-1
3.484959000E0,1.673036575E0,-1.000987411E0,-8.430833817E-1
3.494908000E0,2.404703617E0,-6.118314266E-1,-7.701801062E-1
3.504856000E0,3.147662163E0,-7.517669201E-1,-5.571988821E-1
3.514805000E0,3.622488737E0,-1.404983640E0,-4.408302009E-1
3.524753000E0,3.860079050E0,-2.379074097E0,-3.350566626E-1
3.534702000E0,4.053280830E0,-3.172992706E0,-2.365244925E-1
3.544650000E0,4.242291451E0,-3.657884359E0,-2.749841213E-1
3.554599000E0,4.583659649E0,-4.470876217E0,-6.974440217E-1
3.564547000E0,4.790258408E0,-5.172935963E0,-1.310864806E0
3.574496000E0,4.315204144E0,-4.881746769E0,-1.653728366E0
3.584444000E0,3.388648510E0,-3.749843359E0,-1.614829659E0
3.594393000E0,2.460364342E0,-1.844084144E0,-1.492266417E0
3.604342000E0,1.716764569E0,3.924774230E-1,-1.454649210E0
3.614290000E0,1.430552721E0,2.395936728E0,-1.364927888E0
3.624239000E0,1.601891398E0,4.259794235E0,-1.203114986E0
3.634187000E0,2.173964739E0,5.625597954E0,-8.270530105E-1
3.644136000E0,2.862307072E0,6.401829243E0,-2.215792835E-1
3.654084000E0,3.406649590E0,6.496668339E0,4.043791592E-1
3.664033000E0,3.540861368E0,3.129835606E0,6.407291889E-1
3.673981000E0,3.196524620E0,-2.504031658E0,5.002633929E-1
3.683930000E0,2.905219078E0,-5.610027313E0,7.568182349E-1
3.693878000E0,3.214388847E0,-6.551570415E0,1.122698188E0
3.703827000E0,4.478427410E0,-5.456414700E0,1.445023417E0
3.713775000E0,5.409802914E0,-3.828595161E0,1.409058332E0
3.723724000E0,5.302543163E0,-2.972109318E0,1.172646284E0
3.733672000E0,4.386170387E0,-2.744496822E0,8.408699036E-1
3.743621000E0,3.196437597E0,-2.207171679E0,5.381939411E-1
3.753569000E0,2.201560974E0,-1.478945732E0,2.699840665E-1
3.763518000E0,1.583616734E0,-9.211165309E-1,2.914789831E-3
3.773466000E0,1.362458229E0,-5.661845207E-1,-2.390717566E-1
3.783415000E0,1.493793249E0,-4.815112650E-1,-4.836567938E-1
3.793363000E0,1.590420008E0,-1.213666946E-1,-7.059460878E-1
