"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.753674167E0,2.484551445E-2,-1.064587757E-1,-1.399155617E0
2.763743167E0,1.889690757E-1,-9.877475351E-2,-1.323065042E0
2.773813167E0,3.236267865E-1,7.363190502E-2,-1.229171872E0
2.783883167E0,3.809950054E-1,4.068063796E-1,-1.114864707E0
2.793952167E0,3.174783289E-1,7.600227594E-1,-1.007049561E0
2.804022167E0,1.389796138E-1,9.406471252E-1,-9.340493679E-1
2.814091708E0,-1.214956492E-1,7.626103163E-1,-9.478788972E-1
2.824161708E0,-3.905257881E-1,2.362863123E-1,-1.044176102E0
2.834231708E0,-6.136547327E-1,-3.027598858E-1,-1.179121971E0
2.844300708E0,-6.820558310E-1,-4.939708412E-1,-1.296157837E0
2.854370708E0,-6.298248768E-1,-4.022220075E-1,-1.356048346E0
2.864439708E0,-5.659402013E-1,-3.098762631E-1,-1.373086095E0
2.874509708E0,-5.005721450E-1,-1.914217919E-1,-1.354038596E0
2.884578708E0,-4.419031143E-1,-3.540853783E-2,-1.274792433E0
2.894648708E0,-3.632346690E-1,1.612771004E-1,-1.148736954E0
2.904717708E0,-2.563412786E-1,3.172507584E-1,-9.873443842E-1
2.914787708E0,-1.490164548E-1,4.298694730E-1,-7.973203659E-1
2.924857708E0,-3.563479707E-2,5.476532578E-1,-6.215449572E-1
2.934926708E0,5.487912521E-2,6.407299638E-1,-4.975598752E-1
2.944996708E0,8.505928516E-2,6.593804955E-1,-4.423099756E-1
2.955065708E0,6.034114957E-2,5.826340318E-1,-4.536483586E-1
2.965135708E0,1.029476989E-4,4.574070275E-1,-4.644509554E-1
2.975204708E0,-7.425996661E-2,3.081056774E-1,-4.844771326E-1
2.985274708E0,-1.406179368E-1,1.412048042E-1,-5.347282887E-1
2.995344708E0,-2.156732678E-1,-5.005943775E-2,-6.011016965E-1
3.005413708E0,-3.222120404E-1,-2.845739722E-1,-6.619604230E-1
3.015483708E0,-4.483816922E-1,-5.947709680E-1,-6.965706348E-1
3.025552708E0,-5.640858412E-1,-1.027470946E0,-6.871545911E-1
3.035622708E0,-6.720959544E-1,-1.461296201E0,-6.334516406E-1
3.045692708E0,-7.597984672E-1,-1.853454113E0,-6.044080257E-1
3.055761708E0,-8.537183404E-1,-2.216635466E0,-6.244427562E-1
3.065831708E0,-9.173499346E-1,-2.482631445E0,-6.513491273E-1
3.075900708E0,-9.529558420E-1,-2.533963919E0,-7.622585893E-1
3.085970708E0,-1.069595218E0,-2.299916983E0,-1.248727202E0
3.096039708E0,-1.040642381E0,-2.046578884E0,-1.756763458E0
3.106109708E0,-8.531459570E-1,-1.679213166E0,-2.345788240E0
3.116178708E0,-6.098312736E-1,-1.304248095E0,-2.884642839E0
3.126248708E0,-3.610798717E-1,-8.300436139E-1,-3.293361425E0
3.136318708E0,-1.241618544E-1,-3.247647882E-1,-3.554577827E0
3.146387708E0,1.196507737E-1,2.102030963E-1,-3.620449781E0
3.156457708E0,3.544595540E-1,5.248664618E-1,-3.559660673E0
3.166526708E0,5.343761444E-1,5.591650605E-1,-3.425390005E0
3.176596708E0,6.599788070E-1,3.965804577E-1,-3.199672699E0
3.186665708E0,7.084065676E-1,1.158548445E-1,-2.900106192E0
3.196735708E0,7.023753524E-1,-2.762143910E-1,-2.675702810E0
3.206805708E0,6.805793047E-1,-7.005636096E-1,-2.580504179E0
3.216874708E0,6.624162793E-1,-1.128872633E0,-2.597368956E0
3.226944708E0,6.894411445E-1,-1.514446735E0,-2.736448050E0
3.237013708E0,7.682622075E-1,-1.835358143E0,-3.019257784E0
3.247083708E0,9.001696110E-1,-2.030666590E0,-3.413626671E0
3.257152708E0,1.064526439E0,-2.116691828E0,-3.869257927E0
3.267222708E0,1.219547629E0,-2.142419338E0,-4.349687576E0
3.277292708E0,1.358333230E0,-2.021418333E0,-4.805840969E0
3.287361708E0,1.499853373E0,-1.816966772E0,-5.222813129E0
3.297431708E0,1.698641062E0,-1.585363030E0,-5.551872253E0
3.307500708E0,1.952559471E0,-1.143684745E0,-5.385914326E0
3.317570708E0,2.170755386E0,-4.704424143E-1,-4.535381317E0
3.327639708E0,2.279014587E0,2.834987342E-1,-2.921484947E0
3.337709708E0,2.284383774E0,9.192290902E-1,-7.758505344E-1
3.347779708E0,2.168967247E0,1.219574571E0,1.359653115E0
3.357848708E0,1.931928754E0,1.078721285E0,2.381397724E0
3.367918708E0,1.603472471E0,7.318231463E-1,2.446744680E0
3.377987708E0,1.220242858E0,4.040510952E-1,2.080947399E0
3.388057708E0,8.593471050E-1,1.106381267E-1,1.600447774E0
3.398126708E0,5.771897435E-1,-1.918205321E-1,1.173417687E0
3.408196708E0,3.959239423E-1,-5.225886106E-1,9.553431869E-1
3.418266708E0,3.053399622E-1,-8.603584170E-1,9.636754394E-1
3.428335708E0,3.018715978E-1,-1.242839217E0,1.095091343E0
3.438405708E0,4.217692316E-1,-1.639701843E0,1.233862042E0
3.448474708E0,7.153744102E-1,-1.856963634E0,1.364138365E0
3.458544708E0,1.100777984E0,-1.650524497E0,1.457078218E0
3.468613708E0,1.365800023E0,-1.137310147E0,1.502362728E0
3.478683708E0,1.401044846E0,-4.944598377E-1,1.471860766E0
3.488753708E0,1.219370604E0,5.192874372E-2,1.326548338E0
3.498822708E0,8.979118466E-1,3.196198344E-1,1.074325442E0
3.508892708E0,5.095499754E-1,2.877969742E-1,7.514594197E-1
3.518961708E0,1.124532372E-1,1.060863063E-1,3.940114975E-1
3.529031708E0,-1.986337155E-1,-1.475761235E-1,1.528129876E-1
3.539100708E0,-3.682610691E-1,-3.801984787E-1,1.336406171E-1
3.549170708E0,-4.190150201E-1,-4.598616660E-1,2.257481962E-1
3.559239708E0,-3.907034695E-1,-4.171283245E-1,3.136705756E-1
3.569309708E0,-3.115437329E-1,-3.220840693E-1,3.444687128E-1
3.579379708E0,-2.158265412E-1,-2.537966073E-1,3.291108012E-1
3.589448708E0,-1.225723624E-1,-2.195376754E-1,2.998046577E-1
3.599518708E0,-4.869786650E-2,-2.105447054E-1,2.719613314E-1
3.609587708E0,2.942253835E-3,-2.104157209E-1,2.498252094E-1
3.619657708E0,4.360387102E-3,-2.475974411E-1,2.170414329E-1
3.629726708E0,-3.941474110E-2,-2.909171581E-1,1.767796278E-1
3.639796708E0,-1.191761419E-1,-3.281465471E-1,1.482127011E-1
3.649866708E0,-2.102605402E-1,-3.606689870E-1,1.483742893E-1
3.659935708E0,-3.079580665E-1,-4.043099284E-1,1.697227210E-1
3.670005708E0,-4.251934588E-1,-4.264297485E-1,1.967005283E-1
