"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.605813708E0,4.763993225E0,-5.491181030E0,1.597627716E0
3.615883708E0,4.447850647E0,-5.181624756E0,1.740430756E0
3.625952708E0,4.070635071E0,-5.158273315E0,1.890718231E0
3.636022708E0,3.741619263E0,-5.399122467E0,2.035317535E0
3.646092708E0,3.457210693E0,-5.766308899E0,2.498604126E0
3.656161708E0,3.190465393E0,-6.124663696E0,3.275638275E0
3.666231708E0,2.970422974E0,-6.339467010E0,4.031865692E0
3.676300708E0,2.773731995E0,-6.525979156E0,4.597988434E0
3.686370708E0,2.586621094E0,-6.710844727E0,5.084925842E0
3.696439708E0,2.395318909E0,-6.957232361E0,5.433401184E0
3.706509708E0,2.123933258E0,-7.298223267E0,5.609435120E0
3.716579708E0,1.718127136E0,-7.718698883E0,5.566175079E0
3.726648708E0,1.456022186E0,-8.169261932E0,5.381010132E0
3.736718708E0,1.343156891E0,-8.520431671E0,5.248236237E0
3.746787708E0,1.331930237E0,-8.983418884E0,5.476810913E0
3.756857708E0,1.456171875E0,-9.587113495E0,5.890251160E0
3.766926708E0,1.820364532E0,-1.024275009E1,6.118376770E0
3.776996708E0,1.742227020E0,-1.126302841E1,6.064638519E0
3.787066708E0,1.492246857E0,-1.195803314E1,5.548212433E0
3.797135708E0,1.022673340E0,-1.213092361E1,4.845423889E0
3.807205542E0,1.208437042E0,-1.205458237E1,4.342020721E0
3.817274542E0,2.582878876E0,-1.198991684E1,3.465144196E0
3.827344542E0,4.541555786E0,-1.239452545E1,1.985920258E0
3.837413542E0,6.494245148E0,-1.279224838E1,-6.436614990E-3
3.847483542E0,8.007298737E0,-1.274150391E1,-2.066153412E0
3.857552542E0,8.724457397E0,-1.197150513E1,-3.201542358E0
3.867622542E0,7.923173676E0,-1.037881714E1,-2.862198029E0
3.877692542E0,6.166277161E0,-8.323291626E0,-2.003733215E0
3.887761542E0,5.442532196E0,-6.819069672E0,-1.189725952E0
3.897831542E0,5.131928101E0,-5.383405151E0,-4.806504822E-1
3.907900542E0,5.470973053E0,-4.093088379E0,1.733694763E0
3.917970542E0,6.615043945E0,-3.349883881E0,4.570146332E0
3.928039542E0,7.220983887E0,-4.104614410E0,4.112547913E0
3.938109542E0,7.699089661E0,-5.894442444E0,2.514471130E0
3.948179542E0,7.927364960E0,-8.344248047E0,9.800120544E-1
3.958248542E0,6.970255280E0,-1.079764618E1,-7.035369873E-2
3.968318542E0,5.197641449E0,-1.231713638E1,-5.474116516E-1
3.978387542E0,2.894381104E0,-1.253792725E1,-8.196954346E-1
3.988457542E0,7.388635254E-1,-1.222148529E1,-1.026415558E0
3.998526542E0,-6.424639893E-1,-1.162018570E1,-9.607022095E-1
4.008596542E0,-1.620081024E0,-1.093595856E1,-3.179388428E-1
4.018665542E0,-2.198478241E0,-1.034573593E1,4.517605591E-1
4.028735542E0,-2.170636139E0,-9.910740509E0,1.081501007E0
4.038805542E0,-8.619076538E-1,-9.555229797E0,1.750609589E0
4.048874542E0,1.257534943E0,-9.663754120E0,2.386636963E0
4.058944542E0,3.038681030E0,-9.991273041E0,2.737657013E0
4.069013542E0,4.057761841E0,-1.022748184E1,2.724634094E0
4.079083542E0,4.289779358E0,-1.000384689E1,2.518063660E0
