"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.404737375E0,8.703648299E-2,-7.842551172E-2,-5.384778976E-2
3.414768375E0,9.142643958E-2,-5.474601313E-2,-5.671335012E-2
3.424799375E0,-1.061875671E-1,2.856276929E-1,-3.618335724E-2
3.434830375E0,-2.357309014E-1,4.355157316E-1,-8.177720755E-2
3.444861375E0,-2.809398770E-1,3.923735023E-1,-1.264855564E-1
3.454892375E0,-2.395311892E-1,2.141321301E-1,-1.273092628E-1
3.464923375E0,-1.359078735E-1,3.674433974E-4,-1.139484420E-1
3.474953375E0,-1.203972753E-2,-1.358513832E-1,-9.338697046E-2
3.484984375E0,1.136194244E-1,-2.062557936E-1,-5.737978220E-2
3.495015375E0,2.441103160E-1,-2.451677769E-1,-1.911894791E-2
3.505046375E0,3.522450626E-1,-2.302897722E-1,1.065209787E-2
3.515077375E0,4.055815041E-1,-1.377888620E-1,3.188015521E-2
3.525108375E0,4.150128067E-1,-3.870242834E-2,4.950336739E-2
3.535139375E0,3.942971230E-1,1.322220545E-3,6.579392403E-2
3.545170375E0,3.461629152E-1,-2.019052953E-2,7.642090321E-2
3.555200375E0,2.751140594E-1,-5.909238756E-2,8.142843843E-2
3.565231375E0,1.871554255E-1,-9.276872873E-2,8.999262005E-2
3.575262375E0,9.128668904E-2,-1.021625027E-1,9.885747731E-2
3.585293375E0,6.718010642E-3,-9.637325257E-2,1.052511111E-1
3.595324375E0,-5.468969047E-2,-1.048447713E-1,1.193597391E-1
3.605355375E0,-8.751554787E-2,-1.004227623E-1,1.336201280E-1
3.615386375E0,-9.633194655E-2,-8.885025978E-2,1.423086822E-1
3.625417375E0,-9.132626653E-2,-6.177233160E-2,1.441374421E-1
3.635447375E0,-8.800423890E-2,-4.261488467E-2,1.453449130E-1
3.645478375E0,-9.299688786E-2,-2.306729555E-2,1.507730484E-1
3.655509375E0,-1.095154062E-1,-1.107561402E-2,1.584187299E-1
3.665540375E0,-1.280405968E-1,6.289213430E-3,1.580441147E-1
3.675571375E0,-1.393196285E-1,1.974323578E-2,1.515129805E-1
3.685602375E0,-1.307868510E-1,1.335190702E-2,1.479926258E-1
3.695633375E0,-1.028228700E-1,-2.811297774E-2,1.448743343E-1
3.705663333E0,-6.246159598E-2,-6.871075928E-2,1.341429055E-1
3.715693333E0,-2.175144851E-2,-9.557513148E-2,1.369586736E-1
3.725724333E0,1.442090049E-2,-9.815806150E-2,1.487588286E-1
3.735755333E0,4.231218621E-2,-9.245170653E-2,1.830941737E-1
3.745786333E0,5.801074579E-2,-8.625145257E-2,2.380045354E-1
3.755817333E0,5.863472447E-2,-9.404040128E-2,3.047127128E-1
