"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.946191167E0,-2.067816705E-1,4.104470909E-1,8.456843495E-1
2.956220167E0,-1.493601948E-1,6.181281805E-1,8.823526502E-1
2.966249167E0,-1.604987532E-1,7.991788983E-1,9.295834899E-1
2.976278167E0,-1.975787431E-1,8.474785089E-1,9.503023624E-1
2.986308167E0,-2.282515019E-1,7.638190389E-1,9.393956065E-1
2.996337167E0,-2.083358616E-1,6.481257677E-1,9.029251933E-1
3.006366167E0,-1.311991066E-1,5.117709041E-1,8.210345507E-1
3.016395167E0,-4.244580120E-2,3.857091069E-1,7.485238910E-1
3.026424167E0,6.051276624E-2,3.425295055E-1,6.941396594E-1
3.036453167E0,1.791438162E-1,3.087744713E-1,6.451854706E-1
3.046482167E0,2.820605338E-1,2.806864679E-1,6.120460629E-1
3.056511167E0,3.144400418E-1,2.202388346E-1,6.025185585E-1
3.066540167E0,2.582250834E-1,1.104923710E-1,6.024351716E-1
3.076569167E0,1.620833576E-1,-4.821702372E-3,6.038005948E-1
3.086599167E0,6.209701300E-2,-1.295915991E-1,5.894656181E-1
3.096628167E0,-3.358690068E-3,-2.400637865E-1,5.724525452E-1
3.106657167E0,-1.058713626E-2,-3.087902963E-1,5.584980249E-1
3.116686167E0,4.381538555E-2,-3.471302390E-1,5.474134088E-1
3.126715167E0,1.386868060E-1,-4.128562510E-1,5.408992767E-1
3.136744167E0,2.324210107E-1,-5.500415564E-1,5.508840084E-1
3.146773167E0,2.894446254E-1,-7.261462808E-1,5.714156628E-1
3.156802167E0,2.949951887E-1,-9.138439894E-1,5.809825659E-1
3.166831167E0,2.697628438E-1,-1.089268565E0,5.447156429E-1
3.176860167E0,2.453067750E-1,-1.221243382E0,4.569554627E-1
3.186889167E0,2.287551612E-1,-1.294492364E0,3.275781274E-1
3.196919167E0,2.307813019E-1,-1.313998699E0,1.513602287E-1
3.206948167E0,2.315625995E-1,-1.293286681E0,-6.407889724E-2
3.216977167E0,2.102266848E-1,-1.252534032E0,-3.006429672E-1
3.227006167E0,1.541828662E-1,-1.209478974E0,-5.185565948E-1
3.237035167E0,6.390330195E-2,-1.201414108E0,-7.104690671E-1
3.247064167E0,-5.573389679E-2,-1.236365676E0,-8.532930017E-1
3.257093167E0,-1.840074509E-1,-1.290705085E0,-9.233540893E-1
3.267122167E0,-2.835849524E-1,-1.358853579E0,-9.642237425E-1
3.277151167E0,-3.431313634E-1,-1.394932747E0,-1.005008817E0
3.287180167E0,-3.690892756E-1,-1.376861334E0,-1.024415612E0
3.297209167E0,-3.534000814E-1,-1.285582900E0,-1.031727076E0
3.307238167E0,-2.705732882E-1,-1.083841801E0,-1.024822831E0
3.317268167E0,-1.652377844E-1,-9.733616710E-1,-1.045308352E0
3.327297167E0,1.767817885E-2,-8.596213460E-1,-1.057279706E0
3.337326167E0,2.286276966E-1,-7.737405300E-1,-1.013224602E0
3.347355167E0,3.876219094E-1,-8.247215748E-1,-9.572172165E-1
3.357384167E0,4.834944010E-1,-8.854440451E-1,-8.474259973E-1
3.367413167E0,5.582799315E-1,-1.000558615E0,-7.161334753E-1
3.377442167E0,5.959993601E-1,-1.044597983E0,-5.802749395E-1
3.387471167E0,6.294879317E-1,-1.001883268E0,-4.444055557E-1
3.397500167E0,6.667325497E-1,-9.091560245E-1,-3.447428644E-1
3.407529167E0,7.022958398E-1,-7.934368849E-1,-2.865818143E-1
3.417558167E0,7.230674028E-1,-7.097899318E-1,-2.773470581E-1
3.427588167E0,7.328293324E-1,-6.841225624E-1,-3.096871972E-1
